,title,address,city,state,zipcode,price,date_sold,readable_date_sold,bedrooms,bathrooms,living_area,lot_size,year_built,home_type,home_status,finished_SqFt,total_rooms,neighborhood,DATE,bed_bath,lot_finish,age,p_sqft,finishedsqft_rooms,index,adjusted_price,adj_p_sqft,adj_price_m,group,zpid
1499,2200,66 L St,Boston,MA,02127,2200.0,1493107200000,2017-04-25,1,1.0,450,1306,1899,APARTMENT,SOLD,450.0,9.0,South Boston,2017-04-01,1.0,2.902222222222222,118,4.888888888888889,50.0,199.690730910779,2355.5084297335807,5.234463177185734,0.002355508429733581,low_price_high_freq,59152296
1500,2500,1982 Commonwealth Ave APT 5,Boston,MA,02135,2500.0,1493294400000,2017-04-27,2,1.0,900,871,1927,APARTMENT,SOLD,900.0,4.0,Brighton,2017-04-01,2.0,0.9677777777777777,90,2.7777777777777777,225.0,199.690730910779,2676.714124697251,2.974126805219168,0.002676714124697251,low_price_high_freq,59095200
1501,2800,60 Charlesgate W APT 4B,Boston,MA,02215,2800.0,1491652800000,2017-04-08,1,1.0,765,765,1895,MULTI_FAMILY,SOLD,765.0,3.0,Kenmore,2017-04-01,1.0,1.0,122,3.6601307189542482,255.0,199.690730910779,2997.919819660921,3.9188494374652563,0.002997919819660921,low_freq,59177966
1502,933400,219 Marion St,Boston,MA,02128,933400.0,1492844400000,2017-04-22,9,3.0,3105,2208,1900,MULTI_FAMILY,SOLD,3105.0,18.0,East Boston,2017-04-01,3.0,0.7111111111111111,117,300.61191626409015,172.5,199.690730910779,999377.9855969655,321.860864926559,0.9993779855969656,low_price_high_freq,59123144
1503,1070000,16 Falkland St,Boston,MA,02135,1070000.0,1493362800000,2017-04-28,7,3.0,2799,3920,1900,MULTI_FAMILY,SOLD,2799.0,11.0,Brighton,2017-04-01,2.3333333333333335,1.400500178635227,117,382.27938549481956,254.45454545454547,199.690730910779,1145633.6453704233,409.3010522938276,1.1456336453704232,low_price_high_freq,59095101
1504,748500,7 Silloway St,Boston,MA,02124,748500.0,1493366400000,2017-04-28,7,3.0,3449,3665,1910,MULTI_FAMILY,SOLD,3449.0,14.0,South Dorchester,2017-04-01,2.3333333333333335,1.062626848361844,107,217.01942592055667,246.35714285714286,199.690730910779,801408.2089343569,232.3595850780971,0.8014082089343569,low_price_high_freq,59106235
1505,800000,12 Preston Rd,Boston,MA,02132,800000.0,1491307200000,2017-04-04,7,2.5,2843,4356,1925,MULTI_FAMILY,SOLD,2843.0,11.0,West Roxbury,2017-04-01,2.8,1.5321843123461132,92,281.3928948294056,258.45454545454544,199.690730910779,856548.5199031202,301.28333447172713,0.8565485199031202,low_price_high_freq,59157277
1506,470000,640 Morton St,Boston,MA,02126,470000.0,1488265200000,2017-02-28,9,3.0,4398,3049,1905,MULTI_FAMILY,SOLD,4398.0,15.0,Mattapan,2017-02-01,3.0,0.6932696680309232,112,106.86675761709868,293.2,198.61096673194598,505958.06290809764,115.04276100684348,0.5059580629080976,low_price_high_freq,59117516
1507,565000,25 Gladstone St,Boston,MA,02128,565000.0,1487750400000,2017-02-22,6,3.0,4193,7405,1918,MULTI_FAMILY,SOLD,4193.0,15.0,East Boston,2017-02-01,2.0,1.7660386358216074,99,134.74839017409968,279.53333333333336,198.61096673194598,608226.1820065428,145.05752015419574,0.6082261820065428,low_price_high_freq,59120605
1508,723750,11 Wendover St,Boston,MA,02125,723750.0,1486710000000,2017-02-10,1,1.0,4186,2178,1905,SINGLE_FAMILY,SOLD,4186.0,15.0,North Dorchester,2017-02-01,1.0,0.5203057811753464,112,172.89775441949354,279.06666666666666,198.61096673194598,779121.591552629,186.12555937712114,0.7791215915526291,low_price_high_freq,59113784
1509,865000,60 Belfort St,Boston,MA,02125,865000.0,1487278800000,2017-02-16,4,2.0,3960,2416,1905,MULTI_FAMILY,SOLD,3960.0,18.0,North Dorchester,2017-02-01,2.0,0.6101010101010101,112,218.43434343434345,220.0,198.61096673194598,931178.1370542648,235.14599420562243,0.9311781370542648,low_price_high_freq,59111712
1510,560000,64 Fletcher St,Boston,MA,02131,560000.0,1488286800000,2017-02-28,7,3.0,3943,6098,1910,MULTI_FAMILY,SOLD,3943.0,15.0,Roslindale,2017-02-01,2.3333333333333335,1.5465381689069237,107,142.02383971595233,262.8666666666667,198.61096673194598,602843.6494224141,152.88958899883696,0.6028436494224141,low_price_high_freq,59142884
1511,840000,119 Cushing Ave,Boston,MA,02125,840000.0,1486710000000,2017-02-10,6,3.0,3918,5222,1886,MULTI_FAMILY,SOLD,3918.0,13.0,North Dorchester,2017-02-01,2.0,1.3328228688106176,131,214.39509954058192,301.38461538461536,198.61096673194598,904265.4741336213,230.7977218309396,0.9042654741336213,low_price_high_freq,59108547
1512,680000,19 Vesta Rd,Boston,MA,02124,680000.0,1485932400000,2017-02-01,9,3.0,3894,3000,1905,MULTI_FAMILY,SOLD,3894.0,18.0,Roxbury,2017-02-01,3.0,0.7704160246533128,112,174.6276322547509,216.33333333333334,198.61096673194598,732024.4314415029,187.98778414008805,0.7320244314415029,low_price_high_freq,59112917
1513,1000000,9 Mystic St,Boston,MA,02118,1000000.0,1488249000000,2017-02-28,6,7.0,2802,1412,1885,MULTI_FAMILY,SOLD,2802.0,11.0,South End,2017-02-01,0.8571428571428571,0.5039257673090649,132,356.8879371877231,254.72727272727272,198.61096673194598,1076506.5168257395,384.1921901590791,1.0765065168257395,high_price_high_freq,59099652
1514,1420000,93 Hillside St,Boston,MA,02120,1420000.0,1486299600000,2017-02-05,12,6.0,3540,2238,1900,MULTI_FAMILY,SOLD,1200.0,15.0,Mission Hill,2017-02-01,2.0,1.865,117,1183.3333333333333,80.0,198.61096673194598,1528639.2538925502,1273.8660449104586,1.5286392538925502,low_freq,59187874
1515,1630000,14 Townsend Street,Boston,MA,02119,1630000.0,1487077200000,2017-02-14,18,6.0,6252,4921,1900,MULTI_FAMILY,SOLD,6252.0,24.0,Roxbury,2017-02-01,3.0,0.7871081253998721,117,260.7165706973768,260.5,198.61096673194598,1754705.6224259555,280.6630874001848,1.7547056224259554,low_price_high_freq,2096766060
1516,430000,6 Logan St APT 1,Boston,MA,02119,430000.0,1486022400000,2017-02-02,3,5.0,1269,1269,1905,CONDO,SOLD,1269.0,6.0,Roxbury,2017-02-01,0.6,1.0,112,338.84948778565797,211.5,198.61096673194598,462897.802235068,364.7736818243247,0.462897802235068,low_price_high_freq,87793657
1517,1060000,61 Alban St,Boston,MA,02124,1060000.0,1486558800000,2017-02-08,7,4.0,5239,9147,1888,SINGLE_FAMILY,SOLD,5239.0,16.0,South Dorchester,2017-02-01,1.75,1.7459438824203093,129,202.328688681046,327.4375,198.61096673194598,1141096.907835284,217.8081519059523,1.141096907835284,low_price_high_freq,59105118
1518,860000,257 Temple St,Boston,MA,02132,860000.0,1488283200000,2017-02-28,4,4.0,2750,6534,1885,SINGLE_FAMILY,SOLD,2750.0,6.0,West Roxbury,2017-02-01,1.0,2.376,132,312.72727272727275,458.3333333333333,198.61096673194598,925795.604470136,336.65294708004944,0.925795604470136,low_price_high_freq,59157856
1519,592500,6 Ernest Ave,Boston,MA,02136,592500.0,1488268800000,2017-02-28,4,3.0,2326,4809,2016,SINGLE_FAMILY,SOLD,2326.0,8.0,Hyde Park,2017-02-01,1.3333333333333333,2.0674978503869306,1,254.72914875322442,290.75,198.61096673194598,637830.1112192507,274.2175886583193,0.6378301112192507,low_price_high_freq,246886480
1520,799000,129 Gardner St,Boston,MA,02132,799000.0,1487059200000,2017-02-14,4,3.0,2800,6969,2016,SINGLE_FAMILY,SOLD,2800.0,8.0,West Roxbury,2017-02-01,1.3333333333333333,2.4889285714285716,1,285.35714285714283,350.0,198.61096673194598,860128.706943766,307.18882390848785,0.860128706943766,low_price_high_freq,2096677074
1521,469000,45 Belmont St # 2,Boston,MA,02129,469000.0,1487923200000,2017-02-24,2,1.0,638,999999,1989,CONDO,SOLD,638.0,4.0,Charlestown,2017-02-01,2.0,1567.396551724138,28,735.1097178683385,159.5,198.61096673194598,504881.5563912718,791.3504018671972,0.5048815563912719,low_price_high_freq,59098226
1522,423000,35 Edison Grn # 1,Boston,MA,02125,423000.0,1487314800000,2017-02-17,2,1.0,1223,99999,1900,APARTMENT,SOLD,1223.0,6.0,North Dorchester,2017-02-01,2.0,81.7653311529027,117,345.87080948487323,203.83333333333334,198.61096673194598,455362.2566172878,372.33218039025985,0.4553622566172878,low_price_high_freq,71497134
1523,1040000,53 Robeson St,Boston,MA,02130,1040000.0,1487800800000,2017-02-22,3,3.5,2031,15506,2016,CONDO,SOLD,2031.0,17.0,Jamaica Plain,2017-02-01,0.8571428571428571,7.634662727720335,1,512.0630231413097,119.47058823529412,198.61096673194598,1119566.7774987693,551.2391814371094,1.1195667774987694,low_price_high_freq,123850370
1524,1250000,184 Cowper St,Boston,MA,02128,1250000.0,1487142000000,2017-02-15,1,1.0,850,14810,1910,APARTMENT,SOLD,850.0,12.0,East Boston,2017-02-01,1.0,17.423529411764704,107,1470.5882352941176,70.83333333333333,198.61096673194598,1345633.1460321744,1583.0978188613815,1.3456331460321744,low_price_high_freq,59120906
1525,649000,20 Percival St,Boston,MA,02122,649000.0,1486540800000,2017-02-08,5,2.0,2800,10520,1897,SINGLE_FAMILY,SOLD,2800.0,10.0,South Dorchester,2017-02-01,2.5,3.757142857142857,120,231.78571428571428,280.0,198.61096673194598,698652.729419905,249.51883193568037,0.698652729419905,low_price_high_freq,59108776
1526,290000,1565 River St # 1,Boston,MA,02136,290000.0,1487318400000,2017-02-17,3,1.0,1200,9999,1910,CONDO,SOLD,1041.0,6.0,Hyde Park,2017-02-01,3.0,9.605187319884726,107,278.57829010566763,173.5,198.61096673194598,312186.8898794645,299.89134474492266,0.3121868898794645,low_price_high_freq,246886804
1527,239000,47 Evans St # C,Boston,MA,02124,239000.0,1487919600000,2017-02-24,3,2.0,900,9999,2006,CONDO,SOLD,900.0,5.0,Mattapan,2017-02-01,1.5,11.11,11,265.55555555555554,180.0,198.61096673194598,257285.05752135176,285.8722861348353,0.2572850575213518,low_price_high_freq,87798144
1528,5200000,321 Beacon St,Boston,MA,02116,5200000.0,1486623600000,2017-02-09,0,1.0,470,1866,1890,CONDO,SOLD,470.0,10.0,Back Bay,2017-02-01,0.0,3.970212765957447,127,11063.829787234043,47.0,198.61096673194598,5597833.887493846,11910.284867008182,5.597833887493846,high_price_high_freq,59170212
1529,1700,52 Brooks St,Boston,MA,02128,1700.0,1487059200000,2017-02-14,6,3.0,1860,1000,1900,MULTI_FAMILY,SOLD,1860.0,9.0,East Boston,2017-02-01,2.0,0.5376344086021505,117,0.9139784946236559,206.66666666666666,198.61096673194598,1830.0610786037573,0.9839038057009448,0.0018300610786037574,low_price_high_freq,59123412
1530,2150,252 Bowen St,Boston,MA,02127,2150.0,1487145600000,2017-02-15,1,1.0,525,845,1890,APARTMENT,SOLD,525.0,11.0,South Boston,2017-02-01,1.0,1.6095238095238096,127,4.095238095238095,47.72727272727273,198.61096673194598,2314.4890111753402,4.408550497476838,0.00231448901117534,low_price_high_freq,59149596
1531,2550,43 Rogers St,Boston,MA,02127,2550.0,1487919600000,2017-02-24,1,1.0,900,1333,1905,MULTI_FAMILY,SOLD,900.0,10.0,South Boston,2017-02-01,1.0,1.481111111111111,112,2.8333333333333335,90.0,198.61096673194598,2745.091617905636,3.050101797672929,0.0027450916179056362,low_price_high_freq,59151890
1532,2900,48-50 Melrose St UNIT 3,Boston,MA,02116,2900.0,1488027600000,2017-02-25,2,1.0,728,728,1900,MULTI_FAMILY,SOLD,728.0,5.0,Bay Village,2017-02-01,2.0,1.0,117,3.9835164835164836,145.6,198.61096673194598,3121.868898794645,4.288281454388248,0.003121868898794645,low_freq,59176055
1533,331000,105 Walnut Ave,Boston,MA,02119,331000.0,1486105200000,2017-02-03,8,3.5,1981,3800,1905,MULTI_FAMILY,SOLD,1981.0,12.0,Roxbury,2017-02-01,2.2857142857142856,1.9182231196365471,112,167.08732963149924,165.08333333333334,198.61096673194598,356323.6570693198,179.87059922731945,0.3563236570693198,low_price_high_freq,59186446
1534,539000,87 Norton St,Boston,MA,02122,539000.0,1488265200000,2017-02-28,7,2.0,3185,3920,1910,MULTI_FAMILY,SOLD,3185.0,14.0,South Dorchester,2017-02-01,3.5,1.2307692307692308,107,169.23076923076923,227.5,198.61096673194598,580237.0125690737,182.17802592435595,0.5802370125690737,low_price_high_freq,59107848
1535,650000,400 Bremen St,Boston,MA,02128,650000.0,1487059200000,2017-02-14,7,3.0,3111,1650,1900,MULTI_FAMILY,SOLD,3111.0,14.0,East Boston,2017-02-01,2.3333333333333335,0.5303760848601736,117,208.93603342976536,222.21428571428572,198.61096673194598,699729.2359367308,224.92100158686299,0.6997292359367308,low_price_high_freq,59123721
1536,560000,43 Mill St,Boston,MA,02122,560000.0,1457164800000,2016-03-05,7,3.0,4388,17474,1880,SINGLE_FAMILY,SOLD,4388.0,14.0,South Dorchester,2016-03-01,2.3333333333333335,3.9822242479489516,136,127.6207839562443,313.42857142857144,186.660641095932,641438.7055408511,146.18019725178922,0.6414387055408511,low_price_high_freq,59107412
1537,2725000,196 W Springfield St,Boston,MA,02118,2725000.0,1457573400000,2016-03-10,3,3.5,4134,1827,1868,SINGLE_FAMILY,SOLD,4134.0,8.0,South End,2016-03-01,0.8571428571428571,0.44194484760522496,148,659.1678761490082,516.75,186.660641095932,3121286.5582121774,755.0281950198785,3.1212865582121774,high_price_high_freq,59185186
1538,1450000,768 E 5th St,Boston,MA,02127,1450000.0,1458091800000,2016-03-16,8,3.0,4095,5227,1905,MULTI_FAMILY,SOLD,4095.0,16.0,South Boston,2016-03-01,2.6666666666666665,1.2764346764346763,111,354.0903540903541,255.9375,186.660641095932,1660868.0768468466,405.5843899503899,1.6608680768468467,low_price_high_freq,59150279
1539,615000,65 Thetford Ave,Boston,MA,02124,615000.0,1457701200000,2016-03-11,0,3.0,4084,6310,1910,MULTI_FAMILY,SOLD,4084.0,14.0,Mattapan,2016-03-01,0.0,1.5450538687561215,106,150.58765915768853,291.7142857142857,186.660641095932,704437.1498350418,172.4870592152404,0.7044371498350418,low_price_high_freq,59109563
1540,872500,18 Chase St,Boston,MA,02125,872500.0,1457659800000,2016-03-11,11,6.0,3300,3049,1905,MULTI_FAMILY,SOLD,3300.0,20.0,North Dorchester,2016-03-01,1.8333333333333333,0.923939393939394,111,264.3939393939394,165.0,186.660641095932,999384.4117578439,302.8437611387406,0.9993844117578439,low_price_high_freq,59105150
1541,750000,37 Lamson St,Boston,MA,02128,750000.0,1458889200000,2016-03-25,9,6.0,3556,1710,1910,MULTI_FAMILY,SOLD,3556.0,18.0,East Boston,2016-03-01,1.5,0.48087739032620924,106,210.9111361079865,197.55555555555554,186.660641095932,859069.6949207827,241.58315380224485,0.8590696949207827,low_price_high_freq,189996527
1542,680000,10 Nantasket Ave,Boston,MA,02135,680000.0,1458630000000,2016-03-22,4,5.0,3440,10011,1910,MULTI_FAMILY,SOLD,3440.0,15.0,Brighton,2016-03-01,0.8,2.910174418604651,106,197.67441860465115,229.33333333333334,186.660641095932,778889.8567281762,226.42146997912099,0.7788898567281762,low_price_high_freq,59090491
1543,589000,113-119 River St,Mattapan,MA,02126,589000.0,1458889200000,2016-03-25,13,5.0,5370,5370,1894,MULTI_FAMILY,SOLD,5370.0,18.0,Mattapan,2016-03-01,2.6,1.0,122,109.68342644320298,298.3333333333333,186.660641095932,674656.067077788,125.63427692323798,0.6746560670777879,low_price_high_freq,2099203093
1544,550000,36 Abbot St,Boston,MA,02124,550000.0,1456815600000,2016-03-01,9,4.5,3639,3049,1910,MULTI_FAMILY,SOLD,3639.0,15.0,Roxbury,2016-03-01,2.0,0.8378675460291288,106,151.14042319318494,242.6,186.660641095932,629984.4429419073,173.12020965702317,0.6299844429419074,low_price_high_freq,59112606
1545,565000,36 Kenwood St,Boston,MA,02124,565000.0,1458802800000,2016-03-24,5,4.0,2678,6314,1890,SINGLE_FAMILY,SOLD,2678.0,11.0,South Dorchester,2016-03-01,1.25,2.3577296489917847,126,210.9783420463032,243.45454545454547,186.660641095932,647165.8368403229,241.66013324881365,0.6471658368403229,low_price_high_freq,59108914
1546,2305000,61 Dartmouth St # 1,Boston,MA,02116,2305000.0,1458716400000,2016-03-23,3,4.0,2738,2738,1910,CONDO,SOLD,2738.0,7.0,South End,2016-03-01,0.75,1.0,106,841.855368882396,391.14285714285717,186.660641095932,2640207.529056539,964.2832465509638,2.6402075290565388,high_price_high_freq,102981545
1547,3290000,83 Warren Ave,Boston,MA,02116,3290000.0,1456815600000,2016-03-01,4,4.0,3400,1306,1890,SINGLE_FAMILY,SOLD,3400.0,11.0,South End,2016-03-01,1.0,0.3841176470588235,126,967.6470588235294,309.09090909090907,186.660641095932,3768452.3950525,1108.3683514860295,3.7684523950525,high_price_high_freq,59168637
1548,995000,29 Belmont St,Boston,MA,02129,995000.0,1456988400000,2016-03-03,3,4.0,1950,1742,2004,SINGLE_FAMILY,SOLD,1950.0,7.0,Charlestown,2016-03-01,0.75,0.8933333333333333,12,510.2564102564103,278.57142857142856,186.660641095932,1139699.128594905,584.4610915871307,1.139699128594905,low_price_high_freq,71331501
1549,585000,167 Lexington St,Boston,MA,02128,585000.0,1456815600000,2016-03-01,8,4.0,4864,2613,1900,CONDO,SOLD,4864.0,23.0,East Boston,2016-03-01,2.0,0.5372121710526315,116,120.27138157894737,211.47826086956522,186.660641095932,670074.3620382105,137.76199877430315,0.6700743620382105,low_price_high_freq,59124052
1550,910000,183 Kenrick St,Boston,MA,02135,910000.0,1457074800000,2016-03-04,4,3.0,2822,6098,2015,SINGLE_FAMILY,SOLD,2822.0,9.0,Brighton,2016-03-01,1.3333333333333333,2.1608788093550673,1,322.46633593196316,313.55555555555554,186.660641095932,1042337.896503883,369.36140910839225,1.042337896503883,low_price_high_freq,59097844
1551,315000,159 Almont St,Boston,MA,02126,315000.0,1459249200000,2016-03-29,3,1.0,1326,189747360,1950,SINGLE_FAMILY,SOLD,1326.0,6.0,Mattapan,2016-03-01,3.0,143097.55656108598,66,237.55656108597285,221.0,186.660641095932,360809.2718667287,272.10352327807595,0.36080927186672873,low_price_high_freq,59137561
1552,1275000,53 Parsons St,Boston,MA,02135,1275000.0,1458068400000,2016-03-15,6,4.0,5887,10890,1890,SINGLE_FAMILY,SOLD,5887.0,14.0,Brighton,2016-03-01,1.5,1.8498386274842875,126,216.57890266689316,420.5,186.660641095932,1460418.4813653305,248.07516245376772,1.4604184813653305,low_price_high_freq,59093688
1553,433500,790 E 4th St # 2,Boston,MA,02127,433500.0,1458889200000,2016-03-25,1,1.0,736,9999,1890,CONDO,SOLD,736.0,3.0,South Boston,2016-03-01,1.0,13.585597826086957,126,588.9945652173913,245.33333333333334,186.660641095932,496542.2836642124,674.6498419350712,0.4965422836642124,low_price_high_freq,67096190
1554,618000,192 Beacon St APT 1,Boston,MA,02116,618000.0,1456819200000,2016-03-01,0,1.0,571,9999,1863,CONDO,SOLD,571.0,2.0,Back Bay,2016-03-01,0.0,17.51138353765324,153,1082.3117338003503,285.5,186.660641095932,707873.4286147249,1239.7082812867336,0.7078734286147249,high_price_high_freq,59171019
1555,325000,22 Burley St,Boston,MA,02131,325000.0,1458025200000,2016-03-15,4,1.0,1558,9147,1956,SINGLE_FAMILY,SOLD,3000.0,8.0,Roslindale,2016-03-01,4.0,3.049,60,108.33333333333333,375.0,186.660641095932,372263.5344656725,124.08784482189084,0.3722635344656725,low_price_high_freq,2100055696
1556,5500000,178 North St,Boston,MA,02113,5500000.0,1456992000000,2016-03-03,4,1.0,7545,1742,1899,APARTMENT,SOLD,7545.0,10.0,North End,2016-03-01,4.0,0.23088137839628894,117,728.9595758780649,754.5,186.660641095932,6299844.429419073,834.9694406122032,6.299844429419073,low_freq,2101619044
1557,5300000,300 Marlborough St APT 7,Boston,MA,02116,5300000.0,1459234800000,2016-03-29,1,1.0,555,555,1920,APARTMENT,SOLD,555.0,3.0,Back Bay,2016-03-01,1.0,1.0,96,9549.549549549549,185.0,186.660641095932,6070759.177440198,10938.304824216573,6.070759177440198,high_price_high_freq,59169824
1558,5300000,300 Marlborough St APT 8,Boston,MA,02116,5300000.0,1459234800000,2016-03-29,1,1.0,465,465,1920,APARTMENT,SOLD,465.0,3.0,Back Bay,2016-03-01,1.0,1.0,96,11397.849462365592,155.0,186.660641095932,6070759.177440198,13055.396080516555,6.070759177440198,high_price_high_freq,59169825
1559,5300000,300 Marlborough St APT 5,Boston,MA,02116,5300000.0,1459234800000,2016-03-29,1,1.0,480,480,1920,APARTMENT,SOLD,480.0,3.0,Back Bay,2016-03-01,1.0,1.0,96,11041.666666666666,160.0,186.660641095932,6070759.177440198,12647.414953000412,6.070759177440198,high_price_high_freq,59169822
1560,5300000,300 Marlborough St APT 4,Boston,MA,02116,5300000.0,1459234800000,2016-03-29,1,1.0,460,485,1920,MULTI_FAMILY,SOLD,460.0,3.0,Back Bay,2016-03-01,1.0,1.0543478260869565,96,11521.739130434782,153.33333333333334,186.660641095932,6070759.177440198,13197.302559652604,6.070759177440198,high_price_high_freq,59169821
1561,4350000,300 Boylston St UNIT 502,Boston,MA,02116,4350000.0,1459321200000,2016-03-30,2,2.5,2728,2728,1988,CONDO,SOLD,2728.0,7.0,Back Bay,2016-03-01,0.8,1.0,28,1594.574780058651,389.7142857142857,186.660641095932,4982604.230540539,1826.4678264444792,4.982604230540539,high_price_high_freq,59166085
1562,3012000,46 Appleton St,Boston,MA,02116,3012000.0,1457679600000,2016-03-11,5,3.5,3751,871,1890,SINGLE_FAMILY,SOLD,3751.0,13.0,South End,2016-03-01,1.4285714285714286,0.23220474540122635,126,802.9858704345507,288.53846153846155,186.660641095932,3450023.8948018635,919.7611023198783,3.4500238948018636,high_price_high_freq,59175849
1563,2895000,256 Beacon St APT 2,Boston,MA,02116,2895000.0,1459407600000,2016-03-31,3,2.0,2333,2333,1880,CONDO,SOLD,2333.0,6.0,Back Bay,2016-03-01,1.5,1.0,136,1240.8915559365623,388.8333333333333,186.660641095932,3316009.0223942213,1421.3497738509307,3.3160090223942214,high_price_high_freq,59170548
1564,1800,311 Allston St APT 1,Boston,MA,02135,1800.0,1458543600000,2016-03-21,1,1.0,618,618,1920,MULTI_FAMILY,SOLD,618.0,4.0,Brighton,2016-03-01,1.0,1.0,96,2.912621359223301,154.5,186.660641095932,2061.7672678098784,3.336192989983622,0.0020617672678098784,low_price_high_freq,59213468
1565,2700,228 Commonwealth Ave APT 8,Boston,MA,02116,2700.0,1456815600000,2016-03-01,1,1.0,597,597,1878,CONDO,SOLD,597.0,3.0,Back Bay,2016-03-01,1.0,1.0,138,4.522613065326633,199.0,186.660641095932,3092.650901714818,5.1803197683665285,0.003092650901714818,high_price_high_freq,59176944
1566,3250,230-232 W Newton St UNIT F,Boston,MA,02116,3250.0,1456815600000,2016-03-01,1,1.0,712,712,1899,CONDO,SOLD,712.0,4.0,Back Bay,2016-03-01,1.0,1.0,117,4.564606741573034,178.0,186.660641095932,3722.6353446567246,5.228420427888658,0.0037226353446567243,high_price_high_freq,59165303
1567,450000,43 Fox St,Boston,MA,02122,450000.0,1456902000000,2016-03-02,8,3.0,3591,4463,1905,MULTI_FAMILY,SOLD,3591.0,17.0,South Dorchester,2016-03-01,2.6666666666666665,1.2428292954608744,111,125.31328320802005,211.23529411764707,186.660641095932,515441.8169524696,143.53712530004722,0.5154418169524696,low_price_high_freq,59108739
1568,238875,17 Wentworth St,Boston,MA,02124,238875.0,1457679600000,2016-03-11,7,3.0,3475,2613,1960,MULTI_FAMILY,SOLD,3475.0,13.0,South Dorchester,2016-03-01,2.3333333333333335,0.7519424460431655,56,68.7410071942446,267.3076923076923,186.660641095932,273613.6978322693,78.73775477187606,0.2736136978322693,low_price_high_freq,59108223
1569,349900,9 Odonnell Sq,Boston,MA,02122,349900.0,1457593200000,2016-03-10,6,3.0,4800,4800,1910,SINGLE_FAMILY,SOLD,4800.0,15.0,South Dorchester,2016-03-01,2.0,1.0,106,72.89583333333333,320.0,186.660641095932,400784.6483370425,83.49680173688385,0.40078464833704247,low_price_high_freq,59116680
1570,585000,174 Lexington St,Boston,MA,02128,585000.0,1456815600000,2016-03-01,6,3.0,4782,3927,1875,MULTI_FAMILY,SOLD,4782.0,20.0,East Boston,2016-03-01,2.0,0.8212045169385195,141,122.33375156838143,239.1,186.660641095932,670074.3620382105,140.12429151781902,0.6700743620382105,low_price_high_freq,59124115
1571,580000,33 Schuyler St,Boston,MA,02121,580000.0,1469602800000,2016-07-27,6,3.0,4380,9228,1905,SINGLE_FAMILY,SOLD,4380.0,13.0,Roxbury,2016-07-01,2.0,2.106849315068493,111,132.4200913242009,336.9230769230769,188.587328733843,657559.9794141747,150.12784918131842,0.6575599794141747,low_price_high_freq,59115340
1572,4300000,13 Hereford St,Boston,MA,02115,4300000.0,1468828800000,2016-07-18,5,5.0,4253,1306,1899,SINGLE_FAMILY,SOLD,4253.0,17.0,Back Bay,2016-07-01,1.0,0.307077357159652,117,1011.0510228074301,250.1764705882353,188.587328733843,4875013.640484399,1146.2529133516105,4.875013640484399,high_price_high_freq,59167335
1573,358000,366 Geneva Ave,Boston,MA,02122,358000.0,1469530800000,2016-07-26,9,3.0,4113,4791,1905,MULTI_FAMILY,SOLD,4113.0,18.0,South Dorchester,2016-07-01,3.0,1.1648431801604668,111,87.04108922927304,228.5,188.587328733843,405873.22867288714,98.68058076170365,0.40587322867288717,low_price_high_freq,59107625
1574,1650000,15A Linden St,Allston,MA,02134,1650000.0,1467961200000,2016-07-08,14,4.0,3965,2335,1900,MULTI_FAMILY,SOLD,3965.0,22.0,Allston,2016-07-01,3.5,0.5889029003783102,116,416.14123581336696,180.22727272727272,188.587328733843,1870644.7690230832,471.7893490600462,1.8706447690230832,low_freq,2098678743
1575,1150000,77 Woodlawn St,Boston,MA,02130,1150000.0,1468825200000,2016-07-18,6,3.0,3900,6969,1900,MULTI_FAMILY,SOLD,3900.0,15.0,Jamaica Plain,2016-07-01,2.0,1.7869230769230768,116,294.87179487179486,260.0,188.587328733843,1303782.7178039672,334.3032609753762,1.3037827178039672,low_price_high_freq,59135732
1576,710000,14 Althea St,Boston,MA,02122,710000.0,1467874800000,2016-07-07,9,3.0,3888,3484,1905,MULTI_FAMILY,SOLD,3888.0,18.0,South Dorchester,2016-07-01,3.0,0.8960905349794238,111,182.61316872427983,216.0,188.587328733843,804944.1127311449,207.03295080533562,0.8049441127311449,low_price_high_freq,59108862
1577,$4.8M,341 Commonwealth Ave,Boston,MA,02115,4800000.0,1467918000000,2016-07-07,8,6.0,5675,2295,1870,MULTI_FAMILY,FOR_SALE,5675.0,14.0,Back Bay,2016-07-01,1.3333333333333333,0.40440528634361234,146,845.8149779735683,405.35714285714283,188.587328733843,5441875.691703515,958.9208267318969,5.441875691703515,high_price_high_freq,56315519
1578,690000,30 Rawson St,Boston,MA,02125,690000.0,1469185200000,2016-07-22,6,6.0,3264,1572,1935,MULTI_FAMILY,SOLD,3264.0,15.0,North Dorchester,2016-07-01,1.0,0.48161764705882354,81,211.39705882352942,217.6,188.587328733843,782269.6306823803,239.66594077278808,0.7822696306823803,low_price_high_freq,59116593
1579,2950000,226 W Canton St # 2,Boston,MA,02116,2950000.0,1469084400000,2016-07-21,3,4.0,2522,2522,1865,CONDO,SOLD,2522.0,8.0,Back Bay,2016-07-01,0.75,1.0,151,1169.7065820777161,315.25,188.587328733843,3344486.102192785,1326.1245448821512,3.344486102192785,high_price_high_freq,87793389
