title,address,city,state,zipcode,price,date_sold,readable_date_sold,bedrooms,bathrooms,living_area,lot_size,year_built,home_type,home_status,finished_SqFt,total_rooms,neighborhood,zpid
365000,81 Ruthven St,Boston,MA,02121,365000,1462863600000,5/10/16,8,3,2602,5721,1900,MULTI_FAMILY,SOLD,2602,14,Roxbury,59114235
630000,6 Ashmont St,Boston,MA,02124,630000,1506585600000,9/28/17,8,3,5038,8276,1897,MULTI_FAMILY,SOLD,5038,15,South Dorchester,59114217
410000,3 N Munroe Ter,Boston,MA,02122,410000,1460703600000,4/15/16,8,3,2866,4390,1910,SINGLE_FAMILY,SOLD,2866,11,South Dorchester,59113701
550000,20 Almont St,Boston,MA,02126,550000,1513688400000,12/19/17,8,3,3770,5083,1935,SINGLE_FAMILY,RECENTLY_SOLD,3770,16,Mattapan,59138113
959900,7 Loring St,Boston,MA,02127,959900,1465974000000,6/15/16,8,3,2886,1742,1890,MULTI_FAMILY,SOLD,2886,14,South Boston,59151474
700000,992 River St,Boston,MA,02136,700000,1485864000000,1/31/17,8,3,3555,3500,1900,MULTI_FAMILY,SOLD,3555,17,Hyde Park,59124636
850000,25 Chaucer St,Boston,MA,02128,850000,1513774800000,12/20/17,8,3,3798,3497,1900,MULTI_FAMILY,RECENTLY_SOLD,3798,15,East Boston,59124602
759000,27 Farquhar St,Boston,MA,02131,759000,1456228800000,2/23/16,8,3,3612,5227,1900,MULTI_FAMILY,SOLD,3612,17,Roslindale,59142602
780000,143 Trenton St,Boston,MA,02128,780000,1534446000000,8/16/18,8,3,3234,2613,1900,MULTI_FAMILY,RECENTLY_SOLD,3234,17,East Boston,59124097
600000,55 Bowdoin Ave,Boston,MA,02121,600000,1472799600000,9/2/16,8,4,3688,9583,1920,MULTI_FAMILY,SOLD,3688,14,South Dorchester,59108039
625000,75 Morris St,Boston,MA,02128,625000,1493971200000,5/5/17,8,3,2706,1500,1910,MULTI_FAMILY,SOLD,800,,East Boston,59123578
755000,73 Morris St,Boston,MA,02128,755000,1495180800000,5/19/17,8,3,2682,1500,1910,MULTI_FAMILY,SOLD,2682,14,East Boston,59123577
375266,141 Draper St,Boston,MA,02122,375266,1483704000000,1/6/17,8,3,3483,4425,1902,MULTI_FAMILY,SOLD,3483,12,South Dorchester,59108367
650000,13 Morris St,Boston,MA,02128,650000,1522782000000,4/3/18,8,3,2709,1625,1900,MULTI_FAMILY,RECENTLY_SOLD,2709,14,East Boston,59123367
860000,254 Bremen St,Boston,MA,02128,860000,1511182800000,11/20/17,8,3,3208,2000,1900,MULTI_FAMILY,RECENTLY_SOLD,3208,14,East Boston,59123328
750000,170 Chelsea St,Boston,MA,02128,750000,1495652400000,5/24/17,8,3,3582,2057,1900,MULTI_FAMILY,SOLD,3582,17,East Boston,59123157
440000,201 Marion St,Boston,MA,02128,440000,1528225200000,6/5/18,8,3,2168,1306,1910,MULTI_FAMILY,RECENTLY_SOLD,2168,14,East Boston,59123100
775000,92 Sawyer Ave,Boston,MA,02125,775000,1485504000000,1/27/17,8,3,3672,7405,1905,MULTI_FAMILY,SOLD,3672,17,North Dorchester,59108593
450000,43 Fox St,Boston,MA,02122,450000,1456902000000,3/2/16,8,3,3591,4463,1905,MULTI_FAMILY,SOLD,3591,17,South Dorchester,59108739
699900,976 Bennington St,Boston,MA,02128,699900,1475233200000,9/30/16,8,4,3744,2047,1900,MULTI_FAMILY,SOLD,3744,,East Boston,59122321
530000,29 Oldfields Rd,Boston,MA,02121,530000,1450076400000,12/14/15,8,3,5400,4791,1915,MULTI_FAMILY,SOLD,5400,14,Roxbury,59106982
406000,16 Norwell St,Boston,MA,02121,406000,1485781200000,1/30/17,8,3,2627,1657,1890,MULTI_FAMILY,SOLD,2627,14,South Dorchester,59110119
331000,105 Walnut Ave,Boston,MA,02119,331000,1486105200000,2/3/17,8,3.5,1981,3800,1905,MULTI_FAMILY,SOLD,1981,12,Roxbury,59186446
650000,14 Leroy St,Boston,MA,02122,650000,1500292800000,7/17/17,8,3,3075,3000,1935,MULTI_FAMILY,SOLD,3075,14,South Dorchester,59109794
700000,55 Corona St,Boston,MA,02124,700000,1498824000000,6/30/17,8,3,3000,2178,1905,MULTI_FAMILY,SOLD,3000,15,South Dorchester,59107330
1765000,69 Day St,Boston,MA,02130,1765000,1497859200000,6/19/17,8,6,3000,3893,1905,TOWNHOUSE,SOLD,3000,14,Jamaica Plain,59133004
460000,3 Kenney St,Boston,MA,02130,460000,1509390000000,10/30/17,8,3,1787,1787,1905,SINGLE_FAMILY,RECENTLY_SOLD,1787,15,Jamaica Plain,59133016
510000,68 Corona St,Boston,MA,02124,510000,1468584000000,7/15/16,8,3,3588,3484,1900,MULTI_FAMILY,SOLD,3588,15,South Dorchester,59107337
610000,107 Richmond St,Boston,MA,02124,610000,1519804800000,2/28/18,8,3,3024,5740,1890,MULTI_FAMILY,RECENTLY_SOLD,3024,14,South Dorchester,189990723
1000000,268 Chestnut Ave,Boston,MA,02130,1000000,1455692400000,2/17/16,8,3,2944,5227,1850,MULTI_FAMILY,SOLD,2944,14,Jamaica Plain,59133292
1260000,130 W 8th St,Boston,MA,02127,1260000,1496232000000,5/31/17,8,4,2180,1128,1890,MULTI_FAMILY,SOLD,2180,16,South Boston,59149351
442500,689 Washington St,Boston,MA,02111,442500,1454400000000,2/2/16,8,3,3228,1742,1890,MULTI_FAMILY,SOLD,3228,14,South Dorchester,59110484
1375000,392 Centre St,Boston,MA,02130,1375000,1535396400000,8/27/18,8,3,3192,3049,1905,MULTI_FAMILY,RECENTLY_SOLD,3192,18,Jamaica Plain,59131781
660000,70 Davison St,Boston,MA,02136,660000,1505289600000,9/13/17,7,3,3096,8276,1905,MULTI_FAMILY,SOLD,3096,14,Hyde Park,59126810
650000,14 Linwood St,Boston,MA,02136,650000,1470034800000,8/1/16,7,3,3300,5500,1860,MULTI_FAMILY,SOLD,3300,12,Hyde Park,59129748
430000,26 Abbotsford St,Boston,MA,02121,430000,1484686800000,1/17/17,7,2,3255,5662,1900,SINGLE_FAMILY,SOLD,3255,11,Roxbury,59113826
406500,143 E Cottage St,Boston,MA,02125,406500,1477396800000,10/25/16,7,3,2638,4595,1910,MULTI_FAMILY,SOLD,2638,14,North Dorchester,59113974
705000,25 Ruthven St,Boston,MA,02121,705000,1521140400000,3/15/18,7,3,2702,7214,1900,MULTI_FAMILY,RECENTLY_SOLD,2702,15,Roxbury,59114045
437000,9 Westcott St,Boston,MA,02124,437000,1452841200000,1/15/16,7,2,2967,4356,1890,MULTI_FAMILY,SOLD,2967,11,Roxbury,59114084
942500,62 Williams St,Boston,MA,02130,942500,1463468400000,5/17/16,7,3,3696,4356,1900,MULTI_FAMILY,SOLD,3696,12,Jamaica Plain,59134384
221550,8 Westcott St,Boston,MA,02124,221550,1462345200000,5/4/16,7,2,2040,3920,1885,SINGLE_FAMILY,SOLD,2040,10,Roxbury,59114109
680000,20 Morse St,Boston,MA,02121,680000,1478502000000,11/7/16,7,3,3230,5784,1920,MULTI_FAMILY,SOLD,3230,14,Roxbury,59107539
270000,7 Rock Ter,Boston,MA,02121,270000,1461740400000,4/27/16,7,2,2830,8712,1900,MULTI_FAMILY,SOLD,2830,11,South Dorchester,59103768
618000,9 Harvard Park,Boston,MA,02124,618000,1518710400000,2/15/18,7,3,2789,3920,1925,MULTI_FAMILY,RECENTLY_SOLD,2789,13,South Dorchester,59103959
555000,47 Sedgwick St,Boston,MA,02130,555000,1469865600000,7/30/16,7,3,5248,5248,1925,SINGLE_FAMILY,SOLD,5248,16,Jamaica Plain,59134133
721500,24 Gardenside St,Boston,MA,02131,721500,1535396400000,8/27/18,7,2.5,2375,6098,1905,SINGLE_FAMILY,RECENTLY_SOLD,2375,12,Roslindale,59145802
$728K,7 Sagamore St,Boston,MA,02125,728000,1470380400000,8/5/16,7,2.5,2445,3049,1900,SINGLE_FAMILY,FOR_SALE,2445,10,North Dorchester,59110264
539000,87 Norton St,Boston,MA,02122,539000,1488265200000,2/28/17,7,2,3185,3920,1910,MULTI_FAMILY,SOLD,3185,14,South Dorchester,59107848
727000,11 Joseph St,Boston,MA,02124,727000,1490900400000,3/30/17,7,3,2505,2178,1900,MULTI_FAMILY,SOLD,2505,14,South Dorchester,59107951
499000,9 Upham Ave,Boston,MA,02125,499000,1503662400000,8/25/17,7,3,3684,3049,1900,MULTI_FAMILY,SOLD,3684,15,North Dorchester,59108003
500000,7 Whitman St,Boston,MA,02124,500000,1503057600000,8/18/17,7,3,2983,4499,1905,MULTI_FAMILY,SOLD,2983,16,South Dorchester,59110564
900000,53 Everett St,Boston,MA,02128,900000,1530558000000,7/2/18,7,4,2570,900,1910,MULTI_FAMILY,RECENTLY_SOLD,2570,,East Boston,59122802
880000,85 Cambridge St,Boston,MA,02114,880000,1465196400000,6/6/16,7,3,2627,2613,1870,MULTI_FAMILY,SOLD,2627,12,West End,59099371
530000,30 E Cottage St,Boston,MA,02125,530000,1496689200000,6/5/17,7,3,2632,2178,1890,MULTI_FAMILY,SOLD,2632,11,Roxbury,59106061
1125000,21 Portina Rd,Boston,MA,02135,1125000,1485349200000,1/25/17,7,3,3722,5227,1920,MULTI_FAMILY,SOLD,3722,12,Brighton,59095894
238875,17 Wentworth St,Boston,MA,02124,238875,1457679600000,3/11/16,7,3,3475,2613,1960,MULTI_FAMILY,SOLD,3475,13,South Dorchester,59108223
600000,5002 Washington St,Boston,MA,02132,600000,1535122800000,8/24/18,7,3,3800,5637,1900,MULTI_FAMILY,RECENTLY_SOLD,3800,15,West Roxbury,59161192
1225000,192 Alleghany St,Boston,MA,02120,1225000,1501588800000,8/1/17,7,3,2190,871,1905,MULTI_FAMILY,SOLD,1000,10,Mission Hill,59187835
1070000,16 Falkland St,Boston,MA,02135,1070000,1493362800000,4/28/17,7,3,2799,3920,1900,MULTI_FAMILY,SOLD,2799,11,Brighton,59095101
570000,47 Lawley St,Boston,MA,02122,570000,1471590000000,8/19/16,7,2,2329,3484,1850,MULTI_FAMILY,SOLD,2329,14,South Dorchester,59119012
565000,27 June St,Boston,MA,02131,565000,1494489600000,5/11/17,7,3.5,2309,6969,1920,MULTI_FAMILY,SOLD,2309,13,Roslindale,59146649
650000,12 Crowell St,Boston,MA,02124,650000,1527793200000,5/31/18,7,3,3420,4356,1935,MULTI_FAMILY,RECENTLY_SOLD,3420,18,Mattapan,59118685
479000,26 Greenville St,Boston,MA,02119,479000,1535612400000,8/30/18,7,3,3655,6969,1885,MULTI_FAMILY,RECENTLY_SOLD,3655,14,Roxbury,59186580
645000,1435 Centre St,Boston,MA,02132,645000,1476946800000,10/20/16,7,3,3700,5662,1920,MULTI_FAMILY,SOLD,3700,11,West Roxbury,59141943
399000,15 Balina Pl,Boston,MA,02124,399000,1534921200000,8/22/18,7,3,2184,4907,2016,MULTI_FAMILY,RECENTLY_SOLD,2184,11,Mattapan,239892338
315000,276 Princeton St,Boston,MA,02128,315000,1450940400000,12/24/15,7,3,2718,2613,1900,MULTI_FAMILY,SOLD,2718,15,East Boston,59124368
748500,7 Silloway St,Boston,MA,02124,748500,1493366400000,4/28/17,7,3,3449,3665,1910,MULTI_FAMILY,SOLD,3449,14,South Dorchester,59106235
450000,30 Larchmont St,Boston,MA,02124,450000,1514476800000,12/28/17,7,2,3506,5151,1910,MULTI_FAMILY,RECENTLY_SOLD,3506,15,South Dorchester,59106637
565000,6 Larchmont St,Boston,MA,02124,565000,1504872000000,9/8/17,7,2,1894,4800,1900,SINGLE_FAMILY,SOLD,1894,,South Dorchester,59106645
477500,10 Rock Ter,Boston,MA,02121,477500,1450335600000,12/17/15,7,3,2785,2178,1900,MULTI_FAMILY,SOLD,2785,14,South Dorchester,59106712
585000,4843 Washington St,Boston,MA,02132,585000,1531162800000,7/9/18,7,3,2800,5000,1915,MULTI_FAMILY,RECENTLY_SOLD,2800,14,West Roxbury,59158679
354375,11 Clarkwood St,Boston,MA,02126,354375,1460012400000,4/7/16,7,3,3241,6098,1905,MULTI_FAMILY,SOLD,3241,11,Mattapan,59136497
516500,969 Morton St,Boston,MA,02126,516500,1456750800000,2/29/16,7,3,2933,4791,1910,MULTI_FAMILY,SOLD,2933,15,Mattapan,59136707
555000,14 Groveland St,Boston,MA,02126,555000,1446188400000,10/30/15,7,3,3414,4356,1905,MULTI_FAMILY,SOLD,3414,15,Mattapan,59136756
525000,27 Colonial Ave,Boston,MA,02124,525000,1477378800000,10/25/16,7,3,3642,4356,1900,MULTI_FAMILY,SOLD,3642,14,South Dorchester,59106903
800000,12 Preston Rd,Boston,MA,02132,800000,1491307200000,4/4/17,7,2.5,2843,4356,1925,MULTI_FAMILY,SOLD,2843,11,West Roxbury,59157277
569500,15 Greenwood St,Boston,MA,02121,569500,1459753200000,4/4/16,7,3,3101,5662,1900,MULTI_FAMILY,SOLD,3101,14,Roxbury,59109742
385125,529 Columbus Ave APT 17,Boston,MA,02118,385125,1537426800000,9/20/18,0,1,273,273,1899,CONDO,RECENTLY_SOLD,273,2,Back Bay,59211037
275000,304-310 Meridian St # 3,Boston,MA,02128,275000,1537426800000,9/20/18,1,1,519,519,1988,CONDO,RECENTLY_SOLD,519,2,East Boston,59119617
355000,26 Batchelder St,Boston,MA,02119,355000,1537383600000,9/19/18,2,2.5,1500,1500,2005,MULTI_FAMILY,RECENTLY_SOLD,1500,4,Roxbury,71558236
388000,90 Cass St,Boston,MA,02132,388000,1537340400000,9/19/18,6,2,2348,5185,1900,MULTI_FAMILY,RECENTLY_SOLD,2348,10,West Roxbury,59159025
1170000,74 Mount Vernon St # 1,Boston,MA,02108,1170000,1537340400000,9/19/18,2,2,956,956,1899,CONDO,RECENTLY_SOLD,956,8,Beacon Hill,81858974
1020000,1774 Columbia Rd # 1,Boston,MA,02127,1020000,1537340400000,9/19/18,3,2,1768,1768,1912,CONDO,RECENTLY_SOLD,1768,7,South Boston,59148761
1375000,45 A St UNIT 3,Boston,MA,02127,1375000,1537297200000,9/18/18,2,2,1572,1572,2014,CONDO,RECENTLY_SOLD,1572,5,South Boston,190072262
700000,1788 Columbia Rd # 1,Boston,MA,02127,700000,1537282800000,9/18/18,2,1,1070,1070,1905,CONDO,RECENTLY_SOLD,1070,5,South Boston,59211758
515000,5 Vinal St APT 10,Boston,MA,02135,515000,1537254000000,9/18/18,2,1,831,831,1924,CONDO,RECENTLY_SOLD,831,4,Brighton,59089088
1030000,234 Causeway St APT 711,Boston,MA,02114,1030000,1537254000000,9/18/18,1,1,1115,1115,1899,CONDO,RECENTLY_SOLD,1115,4,North End,63710092
580000,21 Gartland St # 1,Boston,MA,02130,580000,1537210800000,9/17/18,2,1,1005,1005,1905,CONDO,RECENTLY_SOLD,1005,5,Jamaica Plain,59130614
1125000,34 Delle Ave,Boston,MA,02120,1125000,1532545200000,7/25/18,7,3,2726,3049,1900,MULTI_FAMILY,RECENTLY_SOLD,2726,14,Mission Hill,59187940
600000,220 Bremen St,Boston,MA,02128,600000,1466146800000,6/17/16,7,3,2943,2000,1910,MULTI_FAMILY,SOLD,2943,15,East Boston,59123032
495000,234 1/2 Paris St,Boston,MA,02128,495000,1515762000000,1/12/18,7,3,3075,2613,1900,MULTI_FAMILY,RECENTLY_SOLD,3075,14,East Boston,59123425
650000,400 Bremen St,Boston,MA,02128,650000,1487059200000,2/14/17,7,3,3111,1650,1900,MULTI_FAMILY,SOLD,3111,14,East Boston,59123721
660000,69 Boylston St,Boston,MA,02116,660000,1473404400000,9/9/16,7,2,2740,2990,1910,MULTI_FAMILY,SOLD,2740,11,Jamaica Plain,59132387
400000,30 Perrin St,Boston,MA,02119,400000,1469689200000,7/28/16,7,2.5,3087,7200,1900,SINGLE_FAMILY,SOLD,3087,11,Roxbury,59185820
1580000,11 Parkton Rd,Boston,MA,02130,1580000,1530558000000,7/2/18,7,3,3693,3484,1905,MULTI_FAMILY,RECENTLY_SOLD,3693,15,Jamaica Plain,59131423
1049000,21 Melrose St APT 2,Boston,MA,02116,1049000,1537196400000,9/17/18,2,2,1184,1184,1900,CONDO,RECENTLY_SOLD,1184,5,Bay Village,87793698
980000,9 West Broadway UNIT 311,Boston,MA,02127,980000,1537196400000,9/17/18,2,2,1283,1283,1906,CONDO,RECENTLY_SOLD,1283,5,South Boston,63528659
679000,25 Hancock St APT 1,Boston,MA,02114,679000,1537167600000,9/17/18,1,1,681,679,1890,CONDO,RECENTLY_SOLD,681,3,Beacon Hill,59163142
1325000,390-396 W 2nd St # 4,Boston,MA,02127,1325000,1537167600000,9/17/18,4,2.5,2000,2588,2011,CONDO,RECENTLY_SOLD,2000,6,South Boston,120937865
529000,15 Stock St,Boston,MA,02122,529000,1537167600000,9/17/18,2,1.5,1368,1548,1986,CONDO,RECENTLY_SOLD,1368,5,South Dorchester,59102772
358205,32 Crowell St,Boston,MA,02124,358205,1537038000000,9/15/18,3,1.5,1277,2178,1991,SINGLE_FAMILY,RECENTLY_SOLD,1277,5,Mattapan,59119344
710000,180 Gold St # 1,Boston,MA,02127,710000,1536962400000,9/14/18,2,1,806,806,1930,CONDO,RECENTLY_SOLD,806,4,South Boston,123848226
805000,180 Gold St # 3,Boston,MA,02127,805000,1536962400000,9/14/18,2,1,817,817,1930,CONDO,RECENTLY_SOLD,817,4,South Boston,123845984
535000,24 Brush Hill Ter,Boston,MA,02136,535000,1536951600000,9/14/18,3,2,1576,6534,1950,SINGLE_FAMILY,RECENTLY_SOLD,1576,6,Hyde Park,59127949
537500,9 P St # 2,Boston,MA,02127,537500,1536951600000,9/14/18,2,1,776,871,1900,CONDO,RECENTLY_SOLD,776,5,South Boston,87793601
750000,16 Hampstead Rd APT 3,Boston,MA,02130,750000,1536951600000,9/14/18,2,2,1638,1638,1900,CONDO,RECENTLY_SOLD,1638,5,Jamaica Plain,63711700
595000,17 Glade Ave # 2,Boston,MA,02130,595000,1536951600000,9/14/18,2,1,1000,1237,1905,CONDO,RECENTLY_SOLD,1000,6,Jamaica Plain,63041946
620000,113 Chestnut Ave # 2,Boston,MA,02130,620000,1536951600000,9/14/18,2,1.5,1000,871,1910,CONDO,RECENTLY_SOLD,1000,6,Jamaica Plain,90137289
622000,263 Bolton St # 1,Boston,MA,02127,622000,1536951600000,9/14/18,2,2,1087,1306,1890,CONDO,RECENTLY_SOLD,1087,4,South Boston,63041349
820000,519 Columbus Ave APT 4,Boston,MA,02118,820000,1536951600000,9/14/18,2,1,715,715,1900,CONDO,RECENTLY_SOLD,715,4,Back Bay,59182928
600000,19 Woolson St,Boston,MA,02126,600000,1454655600000,2/5/16,3,1,143027,5227,1910,APARTMENT,SOLD,143027,16,Mattapan,59139474
409000,317 Allston St APT 6,Boston,MA,02135,409000,1515398400000,1/8/18,2,1,99999,700,1920,MULTI_FAMILY,RECENTLY_SOLD,99999,4,Brighton,59092068
550000,39 Hemenway St APT 21,Boston,MA,02115,550000,1514581200000,12/29/17,2,1,99999,435,1920,MULTI_FAMILY,RECENTLY_SOLD,99999,4,Fenway,59176989
542000,57 Myrtle St # 3,Boston,MA,02114,542000,1531335600000,7/11/18,2,1,99999,487,1910,CONDO,RECENTLY_SOLD,99999,4,Beacon Hill,59174049
750000,26 Stillman St APT 4-1,Boston,MA,02113,750000,1461135600000,4/20/16,1,1.5,99999,978,2017,CONDO,SOLD,99999,3,North End,61319653
1625000,170 Endicott St,Boston,MA,02113,1625000,1471330800000,8/16/16,2,1,20000,981,1910,APARTMENT,SOLD,20000,15,North End,59163697
620000,360 W 2nd St UNIT 3,Boston,MA,02127,620000,1448020800000,11/20/15,2,2,9999,1198,2013,APARTMENT,SOLD,9999,4,South Boston,123848830
550000,1657 Commonwealth Ave APT 4,Boston,MA,02135,550000,1521140400000,3/15/18,4,2,9999,9999,1890,APARTMENT,RECENTLY_SOLD,9999,5,Brighton,59092344
875000,44 Evergreen St,Boston,MA,02130,875000,1535137200000,8/24/18,1,1,9999,7840,1900,MULTI_FAMILY,RECENTLY_SOLD,9999,15,Jamaica Plain,59131709
1625000,212 W Canton St APT 3,Boston,MA,02116,1625000,1531897200000,7/18/18,0,1,9999,1351,1880,APARTMENT,RECENTLY_SOLD,1351,5,Back Bay,59179776
1275000,29 Goodrich Rd,Boston,MA,02130,1275000,1534172400000,8/13/18,2,1,9999,4224,1930,MULTI_FAMILY,RECENTLY_SOLD,9999,14,Jamaica Plain,190013483
800000,783 Parker St,Boston,MA,02120,800000,1481180400000,12/8/16,2,1.5,9999,4792,1920,APARTMENT,SOLD,9999,12,Mission Hill,59184729
460000,150 Tyndale St,Boston,MA,02131,460000,1469669400000,7/28/16,2,2,9999,5699,1925,APARTMENT,SOLD,9999,10,Roslindale,59143280
580000,922 Beacon St APT 33,Boston,MA,02215,580000,1523602800000,4/13/18,1,1,9999,576,1887,APARTMENT,RECENTLY_SOLD,9999,3,Kenmore,59171565
535000,37 Aldie St # 1,Boston,MA,02134,535000,1525158000000,5/1/18,2,1,9999,5719,1910,APARTMENT,RECENTLY_SOLD,9999,,Allston,81380184
1610000,870 E 6th St,Boston,MA,02127,1610000,1496390400000,6/2/17,6,2,9548,6250,1890,APARTMENT,SOLD,9548,13,South Boston,59149960
1100000,186 Havre St,Boston,MA,02128,1100000,1460703600000,4/15/16,1,1.5,7980,1035,2016,APARTMENT,SOLD,7980,4,East Boston,59123071
610000,200 Amory St,Boston,MA,02130,610000,1451286000000,12/28/15,5,4,7003,6905,1863,SINGLE_FAMILY,SOLD,7003,10,Jamaica Plain,59133084
475000,31 Tafthill Ter,Boston,MA,02131,475000,1528311600000,6/6/18,6,3.5,6960,6960,1890,SINGLE_FAMILY,RECENTLY_SOLD,6960,12,Roslindale,59142260
301000,13 Codman Hill Ave,Boston,MA,02124,301000,1468234800000,7/11/16,4,3,6657,6657,1988,SINGLE_FAMILY,SOLD,6657,10,South Dorchester,59115019
323000,139 Perham St,Boston,MA,02132,323000,1467874800000,7/7/16,5,2,6500,6500,1900,SINGLE_FAMILY,SOLD,6500,13,West Roxbury,59157828
249000,111 Glenwood Ave,Boston,MA,02136,249000,1461720600000,4/27/16,6,3,6250,6250,1920,SINGLE_FAMILY,SOLD,6250,13,Hyde Park,59128366
535000,30 Elgin St,Boston,MA,02132,535000,1449212400000,12/4/15,5,2,6250,6250,1938,SINGLE_FAMILY,SOLD,6250,12,West Roxbury,59158187
469000,115 Pleasant St,Boston,MA,02125,469000,1453705200000,1/25/16,3,2,6156,6405,1900,SINGLE_FAMILY,SOLD,6156,10,North Dorchester,59108957
482500,130 Tyndale St,Boston,MA,02131,482500,1464159600000,5/25/16,4,3,6140,6140,1930,SINGLE_FAMILY,SOLD,6140,12,Roslindale,59143284
493000,40 Montvale St,Boston,MA,02131,493000,1531508400000,7/13/18,8,3,6050,6050,1910,SINGLE_FAMILY,RECENTLY_SOLD,6050,18,Roslindale,59143721
500000,28 Primrose St,Boston,MA,02131,500000,1504033200000,8/29/17,4,2,6000,6000,1900,SINGLE_FAMILY,SOLD,6000,11,Roslindale,59142219
275900,31 Nazing St,Boston,MA,02121,275900,1490353200000,3/24/17,4,2,5790,5790,1900,MULTI_FAMILY,SOLD,5790,15,Roxbury,59115067
413500,69 Albano St,Boston,MA,02131,413500,1463122800000,5/13/16,4,2,5757,5757,1924,SINGLE_FAMILY,SOLD,5757,10,Roslindale,59143199
720000,44 Ridgewood St,Boston,MA,02122,720000,1507921200000,10/13/17,6,3,5737,5737,1905,SINGLE_FAMILY,SOLD,5737,15,South Dorchester,59109442
329000,89 Blue Hill Ave,Boston,MA,02119,329000,1462950000000,5/11/16,9,3,5538,5538,2015,SINGLE_FAMILY,SOLD,5538,15,Roxbury,59185831
264000,72 Montvale St,Boston,MA,02131,264000,1489752000000,3/17/17,3,2,5500,5500,1910,SINGLE_FAMILY,SOLD,5500,8,Roslindale,59143713
450000,48 Montvale St,Boston,MA,02131,450000,1498244400000,6/23/17,6,3,5500,5500,1905,SINGLE_FAMILY,SOLD,5500,18,Roslindale,59143719
450000,44 Beryl St,Boston,MA,02131,450000,1468566000000,7/15/16,4,2,5500,5500,1935,SINGLE_FAMILY,SOLD,5500,10,Roslindale,59143858
600000,7 Clive St,Boston,MA,02130,600000,1469217600000,7/22/16,6,3,5500,5500,1870,SINGLE_FAMILY,SOLD,5500,15,Jamaica Plain,59132299
5000,23 Hillside St,Boston,MA,02120,5000,1454137200000,1/30/16,4,2,5457,6982,1905,APARTMENT,SOLD,5457,18,Mission Hill,59187949
$415K,22 Wolcott St,Boston,MA,02121,415000,1496232000000,5/31/17,6,3,5362,3920,1915,SINGLE_FAMILY,PENDING,5362,,Roxbury,59109358
537500,41 Pearl St,Boston,MA,02110,537500,1504267200000,9/1/17,8,3,5285,5285,1892,SINGLE_FAMILY,SOLD,5285,17,Downtown,59109685
293000,56 Augustus Ave,Boston,MA,02131,293000,1460703600000,4/15/16,3,3,5195,5195,1927,SINGLE_FAMILY,SOLD,5195,14,Roslindale,59144763
685000,77 Bennett St,Boston,MA,02135,685000,1532098800000,7/20/18,6,2,5193,5193,1920,SINGLE_FAMILY,RECENTLY_SOLD,5193,14,Brighton,59093474
299000,23 Ashmont St,Boston,MA,02124,299000,1450681200000,12/21/15,6,3,5175,5175,1928,SINGLE_FAMILY,SOLD,5175,14,South Dorchester,59113944
325000,76 Draper St,Boston,MA,02122,325000,1513544400000,12/17/17,9,3,5170,5170,1905,SINGLE_FAMILY,RECENTLY_SOLD,5170,18,South Dorchester,59108301
595000,7 Burgoyne St,Boston,MA,02124,595000,1515139200000,1/5/18,2,2,5066,5066,2012,TOWNHOUSE,RECENTLY_SOLD,5066,10,South Dorchester,118324952
943000,30 Circuit St,Boston,MA,02119,943000,1506600000000,9/28/17,3,1,5055,4356,1900,MULTI_FAMILY,SOLD,5055,18,Roxbury,59186424
150000,45 Catherine St,Boston,MA,02131,150000,1452735000000,1/14/16,4,3,5000,5000,1910,SINGLE_FAMILY,SOLD,5000,10,Jamaica Plain,59145506
489000,14 Farquhar St,Boston,MA,02131,489000,1508846400000,10/24/17,10,3,5000,7405,1900,MULTI_FAMILY,RECENTLY_SOLD,5000,20,Roslindale,59142560
317000,20 Farquhar St,Boston,MA,02131,317000,1451304000000,12/28/15,6,3,5000,5000,1880,SINGLE_FAMILY,SOLD,5000,15,Roslindale,59142558
460000,52 Newfield St,West Roxbury,MA,02132,460000,1465214400000,6/6/16,4,2,4950,4950,1925,SINGLE_FAMILY,SOLD,4950,12,West Roxbury,59156782
1675000,49 E Concord St,Boston,MA,02118,1675000,1525158000000,5/1/18,5,3,4886,1742,1890,MULTI_FAMILY,RECENTLY_SOLD,4886,12,South End,59183645
486000,36 Walter St,Boston,MA,02131,486000,1503316800000,8/21/17,5,3,4878,4878,1910,SINGLE_FAMILY,SOLD,4878,14,Roslindale,59142084
650000,40 Barry St,Boston,MA,02125,650000,1477638000000,10/28/16,6,3,4875,6098,1905,MULTI_FAMILY,SOLD,4875,18,South Dorchester,59106746
2137500,5 Claremont Park,Boston,MA,02118,2137500,1535094000000,8/24/18,5,3,4860,2178,1876,MULTI_FAMILY,RECENTLY_SOLD,4860,8,Back Bay,59182961
1060000,901 East Broadway,Boston,MA,02127,1060000,1472626800000,8/31/16,5,3,4843,4843,1850,SINGLE_FAMILY,SOLD,4843,10,South Boston,59151996
